file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/NumeroParImpar.java,Code.Java.Abacus.v1.Rare.NumeroParImpar,main/1[java.lang.String[]],false,4,0,0,0,0,2,1,9,0,1,1,1,0,0,0,1,0,0,2,3,1,3,1,0,0,0,4,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/CalculoIMC.java,Code.Java.Abacus.v1.Rare.CalculoIMC,main/1[java.lang.String[]],false,4,0,0,0,0,1,1,6,0,3,1,1,0,0,0,0,0,1,1,2,3,3,0,0,0,0,8,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/InvertirArray.java,Code.Java.Abacus.v1.Rare.InvertirArray,main/1[java.lang.String[]],false,4,1,0,0,0,2,1,7,0,2,1,1,0,0,1,0,0,0,2,7,2,2,1,0,0,0,4,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/Percentil.java,Code.Java.Abacus.v1.Rare.Percentil,main/1[java.lang.String[]],false,5,1,0,0,0,1,3,7,0,3,1,3,0,0,0,0,0,0,2,13,3,4,0,0,0,0,5,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/ValorAbsoluto.java,Code.Java.Abacus.v1.Rare.ValorAbsoluto,main/1[java.lang.String[]],false,4,0,0,0,0,1,2,5,0,2,1,2,0,0,0,0,0,0,2,1,2,1,0,0,0,0,7,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/MediaArmonica.java,Code.Java.Abacus.v1.Rare.MediaArmonica,main/1[java.lang.String[]],false,4,1,0,0,0,2,1,9,0,3,1,1,0,0,1,0,0,0,1,5,4,3,1,0,0,0,7,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/PotenciaRaiz.java,Code.Java.Abacus.v1.Rare.PotenciaRaiz,main/1[java.lang.String[]],false,4,0,0,0,0,1,3,8,0,4,1,3,0,0,0,0,0,0,3,3,4,2,0,0,0,0,11,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/CalculoEdad.java,Code.Java.Abacus.v1.Rare.CalculoEdad,main/1[java.lang.String[]],false,4,0,0,0,0,1,1,6,0,3,1,1,0,0,0,0,0,0,2,2,3,2,0,0,0,0,6,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/CalculosCirculo.java,Code.Java.Abacus.v1.Rare.CalculosCirculo,main/1[java.lang.String[]],false,4,0,0,0,0,1,1,8,0,4,1,1,0,0,0,0,0,0,2,3,4,4,0,0,0,0,7,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/ConversionMetrosPies.java,Code.Java.Abacus.v1.Rare.ConversionMetrosPies,main/1[java.lang.String[]],false,4,0,0,0,0,1,1,5,0,2,1,1,0,0,0,0,0,0,2,2,2,2,0,0,0,0,4,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/AreaTriangulo.java,Code.Java.Abacus.v1.Rare.AreaTriangulo,main/1[java.lang.String[]],false,4,0,0,0,0,1,1,6,0,3,1,1,0,0,0,0,0,1,1,3,3,3,0,0,0,0,6,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/Varianza.java,Code.Java.Abacus.v1.Rare.Varianza,main/1[java.lang.String[]],false,4,1,0,0,0,3,2,12,0,5,1,2,0,0,2,0,0,0,1,11,7,4,1,0,0,0,8,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/SumaImpares.java,Code.Java.Abacus.v1.Rare.SumaImpares,main/1[java.lang.String[]],false,4,0,0,0,0,2,1,8,0,3,1,1,0,0,1,0,0,0,2,4,5,1,1,0,0,0,8,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/EnergiaKinetica.java,Code.Java.Abacus.v1.Rare.EnergiaKinetica,main/1[java.lang.String[]],false,4,0,0,0,0,1,1,6,0,3,1,1,0,0,0,0,0,0,2,3,3,2,0,0,0,0,5,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/ConversionKmMillas.java,Code.Java.Abacus.v1.Rare.ConversionKmMillas,main/1[java.lang.String[]],false,4,0,0,0,0,1,1,5,0,2,1,1,0,0,0,0,0,0,2,2,2,2,0,0,0,0,5,9,0,false
