clase,ejecucion,tiempo_ms,memoria_kb
NumeroAleatorio,57,60,58732
NumeroAleatorio,58,70,58616
NumeroAleatorio,59,60,59116
NumeroAleatorio,60,70,58612
NumeroAleatorio,61,60,58232
NumeroAleatorio,62,70,58088
NumeroAleatorio,63,60,59128
NumeroAleatorio,64,60,59096
NumeroAleatorio,65,70,57464
NumeroAleatorio,66,60,59256
NumeroAleatorio,67,60,58616
NumeroAleatorio,68,70,57464
NumeroAleatorio,69,60,59244
NumeroAleatorio,70,70,58480
NumeroAleatorio,71,80,58488
NumeroAleatorio,72,60,58104
NumeroAleatorio,73,70,59000
NumeroAleatorio,74,60,58616
NumeroAleatorio,75,70,58840
NumeroAleatorio,76,70,58232
NumeroAleatorio,77,70,57940
NumeroAleatorio,78,60,57976
NumeroAleatorio,79,70,57720
NumeroAleatorio,80,60,59000
NumeroAleatorio,81,70,59120
NumeroAleatorio,82,70,58612
NumeroAleatorio,83,70,58756
NumeroAleatorio,84,60,58104
NumeroAleatorio,85,60,58220
NumeroAleatorio,86,70,57816
NumeroAleatorio,87,70,58488
NumeroAleatorio,88,70,57980
NumeroAleatorio,89,60,59248
NumeroAleatorio,90,70,58872
NumeroAleatorio,91,60,58744
NumeroAleatorio,92,70,58368
NumeroAleatorio,93,70,58860
NumeroAleatorio,94,70,58200
NumeroAleatorio,95,60,59124
NumeroAleatorio,96,70,58096
NumeroAleatorio,97,60,59128
NumeroAleatorio,98,70,59644
NumeroAleatorio,99,60,57852
NumeroAleatorio,100,70,58360
AreaCuadrado,1,70,55416
AreaCuadrado,2,70,53508
AreaCuadrado,3,50,55768
AreaCuadrado,4,70,55032
AreaCuadrado,5,50,56580
AreaCuadrado,6,70,55284
AreaCuadrado,7,50,55416
AreaCuadrado,8,70,56324
AreaCuadrado,9,50,53868
AreaCuadrado,10,70,57080
AreaCuadrado,11,50,55288
AreaCuadrado,12,70,53624
AreaCuadrado,13,50,55000
AreaCuadrado,14,50,55152
AreaCuadrado,15,70,55416
AreaCuadrado,16,50,56440
AreaCuadrado,17,70,56560
AreaCuadrado,18,60,57176
AreaCuadrado,19,60,55384
AreaCuadrado,20,50,53752
AreaCuadrado,21,70,56536
AreaCuadrado,22,50,54648
AreaCuadrado,23,70,56152
AreaCuadrado,24,60,56952
AreaCuadrado,25,70,53356
AreaCuadrado,26,50,54896
AreaCuadrado,27,70,56448
AreaCuadrado,28,60,56664
AreaCuadrado,29,70,56568
AreaCuadrado,30,50,53496
AreaCuadrado,31,60,53976
AreaCuadrado,32,60,56436
AreaCuadrado,33,70,56536
AreaCuadrado,34,60,56560
AreaCuadrado,35,60,53592
AreaCuadrado,36,50,40688
AreaCuadrado,37,70,53892
AreaCuadrado,38,60,56824
AreaCuadrado,39,70,56688
AreaCuadrado,40,50,53496
AreaCuadrado,41,60,53368
AreaCuadrado,42,50,55640
AreaCuadrado,43,70,55160
AreaCuadrado,44,60,56304
AreaCuadrado,45,70,55276
AreaCuadrado,46,50,53752
AreaCuadrado,47,50,56556
AreaCuadrado,48,50,55468
AreaCuadrado,49,70,40808
AreaCuadrado,50,60,56688
AreaCuadrado,51,70,55020
AreaCuadrado,52,50,55032
AreaCuadrado,53,70,55152
AreaCuadrado,54,50,55280
AreaCuadrado,55,70,56280
AreaCuadrado,56,60,56440
AreaCuadrado,57,60,54896
AreaCuadrado,58,60,56696
AreaCuadrado,59,70,56792
AreaCuadrado,60,50,55292
AreaCuadrado,61,70,55024
AreaCuadrado,62,60,56560
AreaCuadrado,63,70,55920
AreaCuadrado,64,50,55040
AreaCuadrado,65,70,56056
AreaCuadrado,66,50,53880
AreaCuadrado,67,50,55000
AreaCuadrado,68,70,56696
AreaCuadrado,69,60,57176
AreaCuadrado,70,70,55288
AreaCuadrado,71,50,40408
AreaCuadrado,72,70,55288
AreaCuadrado,73,50,55288
AreaCuadrado,74,70,53764
AreaCuadrado,75,60,56824
AreaCuadrado,76,70,55412
AreaCuadrado,77,50,55276
AreaCuadrado,78,70,55640
AreaCuadrado,79,70,56432
AreaCuadrado,80,70,55152
AreaCuadrado,81,50,55164
AreaCuadrado,82,70,53628
AreaCuadrado,83,50,55032
AreaCuadrado,84,70,56792
AreaCuadrado,85,50,55152
AreaCuadrado,86,70,53740
AreaCuadrado,87,60,56708
AreaCuadrado,88,70,53624
AreaCuadrado,89,50,53632
AreaCuadrado,90,60,54904
AreaCuadrado,91,50,53752
AreaCuadrado,92,70,55416
AreaCuadrado,93,60,56824
AreaCuadrado,94,70,55160
AreaCuadrado,95,60,56440
AreaCuadrado,96,70,56684
AreaCuadrado,97,50,55032
AreaCuadrado,98,70,56836
AreaCuadrado,99,50,55400
AreaCuadrado,100,70,55160
ConversionBinario,1,70,57592
ConversionBinario,2,70,58736
ConversionBinario,3,60,57332
ConversionBinario,4,80,58116
ConversionBinario,5,70,57816
ConversionBinario,6,80,57576
ConversionBinario,7,70,57600
ConversionBinario,8,70,58112
ConversionBinario,9,60,58604
ConversionBinario,10,70,58488
ConversionBinario,11,60,57720
ConversionBinario,12,80,57592
ConversionBinario,13,70,57848
ConversionBinario,14,80,57208
ConversionBinario,15,60,58356
ConversionBinario,16,70,58104
ConversionBinario,17,70,58480
ConversionBinario,18,70,58608
ConversionBinario,19,70,57816
ConversionBinario,20,70,58712
ConversionBinario,21,70,57208
ConversionBinario,22,70,57688
ConversionBinario,23,70,57720
ConversionBinario,24,80,58096
ConversionBinario,25,60,58612
ConversionBinario,26,80,58232
ConversionBinario,27,60,57720
ConversionBinario,28,70,58488
ConversionBinario,29,60,58620
ConversionBinario,30,80,57464
ConversionBinario,31,70,57944
ConversionBinario,32,80,57344
ConversionBinario,33,60,58456
ConversionBinario,34,80,58496
ConversionBinario,35,70,58864
ConversionBinario,36,70,57980
ConversionBinario,37,70,57208
ConversionBinario,38,80,58240
ConversionBinario,39,70,57464
ConversionBinario,40,80,57840
ConversionBinario,41,70,57336
ConversionBinario,42,70,57464
ConversionBinario,43,70,57592
ConversionBinario,44,80,58628
ConversionBinario,45,60,58616
ConversionBinario,46,80,57200
ConversionBinario,47,70,57732
ConversionBinario,48,70,58488
ConversionBinario,49,70,58604
ConversionBinario,50,70,58616
ConversionBinario,51,60,58488
ConversionBinario,52,80,57592
ConversionBinario,53,60,58488
ConversionBinario,54,80,57584
ConversionBinario,55,60,58112
ConversionBinario,56,80,57716
ConversionBinario,57,60,58472
ConversionBinario,58,80,57336
ConversionBinario,59,60,58232
ConversionBinario,60,80,57464
ConversionBinario,61,60,58616
ConversionBinario,62,70,58484
ConversionBinario,63,60,56952
ConversionBinario,64,70,58608
ConversionBinario,65,60,58616
ConversionBinario,66,70,57208
ConversionBinario,67,80,57208
ConversionBinario,68,60,57424
ConversionBinario,69,80,57468
ConversionBinario,70,70,57972
ConversionBinario,71,70,58616
ConversionBinario,72,60,57592
ConversionBinario,73,70,57560
ConversionBinario,74,70,57596
ConversionBinario,75,80,58616
ConversionBinario,76,70,57568
ConversionBinario,77,70,57560
ConversionBinario,78,60,58488
ConversionBinario,79,70,58584
ConversionBinario,80,70,58232
ConversionBinario,81,70,58616
ConversionBinario,82,60,57336
ConversionBinario,83,80,57720
ConversionBinario,84,70,57304
ConversionBinario,85,80,57980
ConversionBinario,86,70,57984
ConversionBinario,87,70,58604
ConversionBinario,88,60,58488
ConversionBinario,89,70,58360
ConversionBinario,90,70,57348
ConversionBinario,91,80,57844
ConversionBinario,92,60,58600
ConversionBinario,93,70,58200
ConversionBinario,94,50,57336
ConversionBinario,95,80,57580
ConversionBinario,96,60,58592
ConversionBinario,97,70,58712
ConversionBinario,98,70,58232
ConversionBinario,99,70,58488
ConversionBinario,100,70,57220
Hipotenusa,1,70,55384
Hipotenusa,2,50,55168
Hipotenusa,3,70,55016
Hipotenusa,4,60,56452
Hipotenusa,5,70,56696
Hipotenusa,6,60,53496
Hipotenusa,7,70,56312
Hipotenusa,8,60,53624
Hipotenusa,9,70,56964
Hipotenusa,10,60,56820
Hipotenusa,11,60,55256
Hipotenusa,12,50,55256
Hipotenusa,13,70,56560
Hipotenusa,14,50,55540
Hipotenusa,15,70,53240
Hipotenusa,16,60,56560
Hipotenusa,17,70,56560
Hipotenusa,18,50,53496
Hipotenusa,19,70,53492
Hipotenusa,20,60,56688
Hipotenusa,21,70,56824
Hipotenusa,22,50,53496
Hipotenusa,23,70,56664
Hipotenusa,24,60,56696
Hipotenusa,25,70,55160
Hipotenusa,26,60,56824
Hipotenusa,27,70,55288
Hipotenusa,28,60,53368
Hipotenusa,29,60,53496
Hipotenusa,30,70,53592
Hipotenusa,31,60,53752
Hipotenusa,32,70,53592
Hipotenusa,33,50,53612
Hipotenusa,34,70,53624
Hipotenusa,35,60,56568
Hipotenusa,36,70,55420
Hipotenusa,37,60,53728
Hipotenusa,38,70,56440
Hipotenusa,39,50,55160
Hipotenusa,40,70,55276
Hipotenusa,41,50,53752
Hipotenusa,42,80,56300
Hipotenusa,43,50,54008
Hipotenusa,44,70,53752
Hipotenusa,45,70,56308
Hipotenusa,46,70,53624
Hipotenusa,47,70,56536
Hipotenusa,48,70,53592
Hipotenusa,49,50,53636
Hipotenusa,50,70,53872
Hipotenusa,51,50,55256
Hipotenusa,52,70,56408
Hipotenusa,53,60,56444
Hipotenusa,54,70,55020
Hipotenusa,55,60,56696
Hipotenusa,56,70,55292
Hipotenusa,57,50,55256
Hipotenusa,58,70,53872
Hipotenusa,59,60,53208
Hipotenusa,60,70,56312
Hipotenusa,61,50,53336
Hipotenusa,62,70,55000
Hipotenusa,63,60,53612
Hipotenusa,64,80,56556
Hipotenusa,65,50,53744
Hipotenusa,66,80,56688
Hipotenusa,67,50,55512
Hipotenusa,68,70,53880
Hipotenusa,69,50,53876
Hipotenusa,70,70,55396
Hipotenusa,71,50,53756
Hipotenusa,72,70,53592
Hipotenusa,73,60,56684
Hipotenusa,74,70,56304
Hipotenusa,75,50,53496
Hipotenusa,76,70,56452
Hipotenusa,77,50,55024
Hipotenusa,78,70,53488
Hipotenusa,79,50,53488
Hipotenusa,80,70,56568
Hipotenusa,81,60,56568
Hipotenusa,82,70,56696
Hipotenusa,83,60,53484
Hipotenusa,84,60,56324
Hipotenusa,85,70,56184
Hipotenusa,86,50,54648
Hipotenusa,87,70,55384
Hipotenusa,88,60,56536
Hipotenusa,89,80,56312
Hipotenusa,90,60,56836
Hipotenusa,91,50,53236
Hipotenusa,92,60,53756
Hipotenusa,93,70,55384
Hipotenusa,94,50,55256
Hipotenusa,95,70,54904
Hipotenusa,96,50,53360
Hipotenusa,97,70,56452
Hipotenusa,98,60,56700
Hipotenusa,99,70,53592
Hipotenusa,100,60,56564
MinimoArray,1,70,53496
MinimoArray,2,50,53588
MinimoArray,3,70,53204
MinimoArray,4,50,53620
MinimoArray,5,60,53496
MinimoArray,6,50,53496
MinimoArray,7,60,53624
MinimoArray,8,50,53592
MinimoArray,9,70,56696
MinimoArray,10,50,56152
MinimoArray,11,70,40576
MinimoArray,12,60,55904
MinimoArray,13,60,53368
MinimoArray,14,50,53636
MinimoArray,15,70,53720
MinimoArray,16,50,40792
MinimoArray,17,60,40816
MinimoArray,18,50,56280
MinimoArray,19,70,55916
MinimoArray,20,60,56432
MinimoArray,21,60,53872
MinimoArray,22,50,56568
MinimoArray,23,60,40792
MinimoArray,24,50,53496
MinimoArray,25,70,56444
MinimoArray,26,50,56316
MinimoArray,27,70,56312
MinimoArray,28,50,53592
MinimoArray,29,60,53628
MinimoArray,30,50,53612
MinimoArray,31,70,53464
MinimoArray,32,60,56280
MinimoArray,33,60,53720
MinimoArray,34,50,56184
MinimoArray,35,80,56048
MinimoArray,36,70,56176
MinimoArray,37,70,53620
MinimoArray,38,50,56280
MinimoArray,39,80,56300
MinimoArray,40,70,56188
MinimoArray,41,70,56556
MinimoArray,42,50,56184
MinimoArray,43,80,56428
MinimoArray,44,50,56568
MinimoArray,45,70,54008
MinimoArray,46,50,53496
MinimoArray,47,70,53752
MinimoArray,48,50,53464
MinimoArray,49,80,56300
MinimoArray,50,50,56696
MinimoArray,51,80,56424
MinimoArray,52,60,56564
MinimoArray,53,70,53720
MinimoArray,54,50,55896
MinimoArray,55,50,53592
MinimoArray,56,70,53496
MinimoArray,57,50,53624
MinimoArray,58,70,56280
MinimoArray,59,50,53976
MinimoArray,60,60,53116
MinimoArray,61,50,55920
MinimoArray,62,50,53496
MinimoArray,63,60,53496
MinimoArray,64,50,53612
MinimoArray,65,70,56056
MinimoArray,66,50,53336
MinimoArray,67,80,56180
MinimoArray,68,60,56184
MinimoArray,69,80,56440
MinimoArray,70,50,40816
MinimoArray,71,70,53868
MinimoArray,72,60,56408
MinimoArray,73,60,53208
MinimoArray,74,50,53336
MinimoArray,75,60,53624
MinimoArray,76,50,40940
MinimoArray,77,60,40696
MinimoArray,78,50,56176
MinimoArray,79,60,54008
MinimoArray,80,50,53484
MinimoArray,81,70,53624
MinimoArray,82,50,56440
MinimoArray,83,70,53208
MinimoArray,84,50,40956
MinimoArray,85,70,53236
MinimoArray,86,50,56308
MinimoArray,87,60,53592
MinimoArray,88,50,53624
MinimoArray,89,50,56312
MinimoArray,90,70,53632
MinimoArray,91,50,40568
MinimoArray,92,70,56312
MinimoArray,93,50,40444
MinimoArray,94,80,56184
MinimoArray,95,50,53764
MinimoArray,96,60,40568
MinimoArray,97,50,53336
MinimoArray,98,80,56184
MinimoArray,99,70,55924
MinimoArray,100,70,53488
CaidaLibre,1,70,56556
CaidaLibre,2,70,56700
CaidaLibre,3,50,55512
CaidaLibre,4,70,56536
CaidaLibre,5,50,55800
CaidaLibre,6,70,55032
CaidaLibre,7,60,56440
CaidaLibre,8,70,56820
CaidaLibre,9,60,56660
CaidaLibre,10,70,56280
CaidaLibre,11,50,56696
CaidaLibre,12,70,55160
CaidaLibre,13,60,56688
CaidaLibre,14,60,55780
CaidaLibre,15,60,56440
CaidaLibre,16,70,53508
CaidaLibre,17,60,53364
CaidaLibre,18,70,53852
CaidaLibre,19,50,55544
CaidaLibre,20,70,56304
CaidaLibre,21,50,56440
CaidaLibre,22,50,53752
CaidaLibre,23,60,55672
CaidaLibre,24,70,56056
CaidaLibre,25,50,56836
CaidaLibre,26,60,55788
CaidaLibre,27,50,55128
CaidaLibre,28,70,55404
CaidaLibre,29,60,56824
CaidaLibre,30,70,56564
CaidaLibre,31,50,55256
CaidaLibre,32,70,55804
CaidaLibre,33,60,53464
CaidaLibre,34,70,56540
CaidaLibre,35,60,56316
CaidaLibre,36,70,53592
CaidaLibre,37,60,54008
CaidaLibre,38,70,56952
CaidaLibre,39,60,56664
CaidaLibre,40,70,56796
CaidaLibre,41,50,55128
CaidaLibre,42,70,55684
CaidaLibre,43,50,53752
CaidaLibre,44,70,57464
CaidaLibre,45,60,56664
CaidaLibre,46,70,56568
CaidaLibre,47,60,56444
CaidaLibre,48,70,55640
CaidaLibre,49,50,55296
CaidaLibre,50,70,56568
CaidaLibre,51,60,56300
CaidaLibre,52,70,56436
CaidaLibre,53,70,56560
CaidaLibre,54,60,53624
CaidaLibre,55,60,56536
CaidaLibre,56,60,55288
CaidaLibre,57,60,55284
CaidaLibre,58,60,56708
CaidaLibre,59,70,56312
CaidaLibre,60,50,55252
CaidaLibre,61,70,55404
CaidaLibre,62,50,55256
CaidaLibre,63,70,55276
CaidaLibre,64,60,56688
CaidaLibre,65,70,55640
CaidaLibre,66,50,55288
CaidaLibre,67,70,55676
CaidaLibre,68,60,56696
CaidaLibre,69,70,55672
CaidaLibre,70,60,56440
CaidaLibre,71,70,55152
CaidaLibre,72,60,56952
CaidaLibre,73,70,56692
CaidaLibre,74,60,57336
CaidaLibre,75,70,55768
CaidaLibre,76,60,56692
CaidaLibre,77,70,56708
CaidaLibre,78,60,56944
CaidaLibre,79,70,57076
CaidaLibre,80,60,56916
CaidaLibre,81,70,56572
CaidaLibre,82,60,57080
CaidaLibre,83,60,55800
CaidaLibre,84,70,57560
CaidaLibre,85,60,56684
CaidaLibre,86,50,55668
CaidaLibre,87,70,56708
CaidaLibre,88,60,56944
CaidaLibre,89,70,56424
CaidaLibre,90,60,57080
CaidaLibre,91,70,55792
CaidaLibre,92,60,57048
CaidaLibre,93,60,53504
CaidaLibre,94,70,56408
CaidaLibre,95,60,56664
CaidaLibre,96,70,56312
CaidaLibre,97,50,55256
CaidaLibre,98,70,55556
CaidaLibre,99,60,56428
CaidaLibre,100,70,56696
DiasAAnios,1,60,58100
DiasAAnios,2,70,59128
DiasAAnios,3,60,58072
DiasAAnios,4,70,58104
DiasAAnios,5,60,58872
DiasAAnios,6,70,58740
DiasAAnios,7,60,58612
DiasAAnios,8,70,58104
DiasAAnios,9,60,59256
DiasAAnios,10,70,59648
DiasAAnios,11,60,58232
DiasAAnios,12,70,57848
DiasAAnios,13,60,58092
DiasAAnios,14,70,59264
DiasAAnios,15,60,57836
DiasAAnios,16,80,58968
DiasAAnios,17,60,58328
DiasAAnios,18,90,59000
DiasAAnios,19,60,57844
DiasAAnios,20,70,57968
DiasAAnios,21,70,58968
DiasAAnios,22,70,58872
DiasAAnios,23,60,58876
DiasAAnios,24,70,57604
DiasAAnios,25,70,58364
DiasAAnios,26,80,58616
DiasAAnios,27,60,58328
DiasAAnios,28,70,57984
DiasAAnios,29,70,57984
DiasAAnios,30,70,58232
DiasAAnios,31,60,58992
DiasAAnios,32,70,57836
DiasAAnios,33,70,58620
DiasAAnios,34,70,59000
DiasAAnios,35,60,58104
DiasAAnios,36,60,59512
DiasAAnios,37,70,59508
DiasAAnios,38,70,58088
DiasAAnios,39,80,58104
DiasAAnios,40,70,58108
DiasAAnios,41,70,59256
DiasAAnios,42,60,58072
DiasAAnios,43,80,58232
DiasAAnios,44,60,59096
DiasAAnios,45,70,58236
DiasAAnios,46,60,58360
DiasAAnios,47,80,58736
DiasAAnios,48,70,58348
DiasAAnios,49,70,59096
DiasAAnios,50,60,59384
DiasAAnios,51,80,58968
DiasAAnios,52,60,58220
DiasAAnios,53,70,57980
DiasAAnios,54,60,57816
DiasAAnios,55,70,59736
DiasAAnios,56,60,58364
DiasAAnios,57,80,59128
DiasAAnios,58,60,57848
DiasAAnios,59,60,57816
DiasAAnios,60,70,58840
DiasAAnios,61,60,58072
DiasAAnios,62,70,59352
DiasAAnios,63,60,59352
DiasAAnios,64,80,58860
DiasAAnios,65,60,58104
DiasAAnios,66,70,58840
DiasAAnios,67,60,58864
DiasAAnios,68,80,58212
DiasAAnios,69,70,59224
DiasAAnios,70,80,59096
DiasAAnios,71,60,57848
DiasAAnios,72,70,57964
DiasAAnios,73,60,58744
DiasAAnios,74,70,58360
DiasAAnios,75,70,58872
DiasAAnios,76,70,58616
DiasAAnios,77,60,58200
DiasAAnios,78,70,58092
DiasAAnios,79,60,58072
DiasAAnios,80,70,58244
DiasAAnios,81,60,59096
DiasAAnios,82,70,58992
DiasAAnios,83,60,59096
DiasAAnios,84,80,58608
DiasAAnios,85,70,57976
DiasAAnios,86,70,58872
DiasAAnios,87,60,57688
DiasAAnios,88,70,57956
DiasAAnios,89,60,59104
DiasAAnios,90,70,59388
DiasAAnios,91,60,59504
DiasAAnios,92,70,59868
DiasAAnios,93,60,57840
DiasAAnios,94,70,59640
DiasAAnios,95,60,58072
DiasAAnios,96,70,58488
DiasAAnios,97,60,59388
DiasAAnios,98,80,58456
DiasAAnios,99,60,59000
DiasAAnios,100,80,58480
AreaEsfera,1,60,55024
AreaEsfera,2,60,55408
AreaEsfera,3,70,55276
AreaEsfera,4,50,55032
AreaEsfera,5,80,55928
AreaEsfera,6,60,56664
AreaEsfera,7,80,56172
AreaEsfera,8,60,56828
AreaEsfera,9,70,53848
AreaEsfera,10,50,53376
AreaEsfera,11,70,55516
AreaEsfera,12,50,55156
AreaEsfera,13,70,56408
AreaEsfera,14,50,55020
AreaEsfera,15,60,40440
AreaEsfera,16,60,56536
AreaEsfera,17,70,56568
AreaEsfera,18,70,56696
AreaEsfera,19,50,56696
AreaEsfera,20,70,55136
AreaEsfera,21,60,56696
AreaEsfera,22,70,56564
AreaEsfera,23,60,56536
AreaEsfera,24,70,53356
AreaEsfera,25,60,56820
AreaEsfera,26,60,53624
AreaEsfera,27,50,53880
AreaEsfera,28,70,56152
AreaEsfera,29,60,56304
AreaEsfera,30,60,55032
AreaEsfera,31,50,53720
AreaEsfera,32,70,55664
AreaEsfera,33,50,55404
AreaEsfera,34,70,55416
AreaEsfera,35,60,56312
AreaEsfera,36,70,56688
AreaEsfera,37,60,56448
AreaEsfera,38,70,55672
AreaEsfera,39,50,53624
AreaEsfera,40,70,56696
AreaEsfera,41,60,56692
AreaEsfera,42,70,56696
AreaEsfera,43,50,56436
AreaEsfera,44,60,40408
AreaEsfera,45,50,55160
AreaEsfera,46,70,55276
AreaEsfera,47,50,53624
AreaEsfera,48,60,53464
AreaEsfera,49,70,56280
AreaEsfera,50,70,54896
AreaEsfera,51,50,53352
AreaEsfera,52,70,56692
AreaEsfera,53,50,55168
AreaEsfera,54,70,53744
AreaEsfera,55,60,56672
AreaEsfera,56,70,53628
AreaEsfera,57,60,56580
AreaEsfera,58,70,56280
AreaEsfera,59,60,56320
AreaEsfera,60,70,56024
AreaEsfera,61,60,56816
AreaEsfera,62,50,55288
AreaEsfera,63,70,55160
AreaEsfera,64,50,40688
AreaEsfera,65,50,55556
AreaEsfera,66,50,55640
AreaEsfera,67,70,53368
AreaEsfera,68,50,53976
AreaEsfera,69,70,55288
AreaEsfera,70,60,56312
AreaEsfera,71,70,56304
AreaEsfera,72,60,56536
AreaEsfera,73,60,53616
AreaEsfera,74,60,56440
AreaEsfera,75,60,54760
AreaEsfera,76,50,55404
AreaEsfera,77,70,56564
AreaEsfera,78,60,56280
AreaEsfera,79,60,56916
AreaEsfera,80,70,57048
AreaEsfera,81,50,40696
AreaEsfera,82,70,53240
AreaEsfera,83,60,56684
AreaEsfera,84,70,56444
AreaEsfera,85,60,56312
AreaEsfera,86,70,56792
AreaEsfera,87,60,56440
AreaEsfera,88,70,55664
AreaEsfera,89,50,54892
AreaEsfera,90,70,57080
AreaEsfera,91,50,55376
AreaEsfera,92,70,54768
AreaEsfera,93,70,56440
AreaEsfera,94,70,56952
AreaEsfera,95,70,56692
AreaEsfera,96,70,56304
AreaEsfera,97,70,56172
AreaEsfera,98,70,55160
AreaEsfera,99,50,55032
AreaEsfera,100,70,57208
VolumenCono,1,50,53488
VolumenCono,2,70,56296
VolumenCono,3,50,55300
VolumenCono,4,70,56540
VolumenCono,5,50,55416
VolumenCono,6,70,56440
VolumenCono,7,50,53720
VolumenCono,8,70,53492
VolumenCono,9,50,55160
VolumenCono,10,70,56408
VolumenCono,11,50,55256
VolumenCono,12,60,55032
VolumenCono,13,60,56688
VolumenCono,14,70,57080
VolumenCono,15,60,56568
VolumenCono,16,70,55540
VolumenCono,17,60,56440
VolumenCono,18,70,56568
VolumenCono,19,60,56824
VolumenCono,20,70,56944
VolumenCono,21,60,56688
VolumenCono,22,50,56184
VolumenCono,23,70,56408
VolumenCono,24,60,56176
VolumenCono,25,60,56172
VolumenCono,26,60,56408
VolumenCono,27,60,56696
VolumenCono,28,50,53496
VolumenCono,29,50,56184
VolumenCono,30,50,55276
VolumenCono,31,70,53864
VolumenCono,32,50,55256
VolumenCono,33,70,56408
VolumenCono,34,50,54904
VolumenCono,35,70,55428
VolumenCono,36,60,56792
VolumenCono,37,70,55548
VolumenCono,38,60,56536
VolumenCono,39,70,56280
VolumenCono,40,50,53720
VolumenCono,41,60,54136
VolumenCono,42,60,56956
VolumenCono,43,70,56068
VolumenCono,44,60,53508
VolumenCono,45,70,56428
VolumenCono,46,50,53504
VolumenCono,47,70,55660
VolumenCono,48,50,56940
VolumenCono,49,70,53756
VolumenCono,50,50,55284
VolumenCono,51,70,56312
VolumenCono,52,60,56536
VolumenCono,53,70,54648
VolumenCono,54,60,56440
VolumenCono,55,70,55544
VolumenCono,56,60,55536
VolumenCono,57,70,56792
VolumenCono,58,70,56440
VolumenCono,59,70,56184
VolumenCono,60,60,56664
VolumenCono,61,80,56556
VolumenCono,62,70,56024
VolumenCono,63,70,55416
VolumenCono,64,60,56312
VolumenCono,65,60,55160
VolumenCono,66,50,53496
VolumenCono,67,70,54800
VolumenCono,68,60,56568
VolumenCono,69,70,56324
VolumenCono,70,60,56568
VolumenCono,71,70,55160
VolumenCono,72,60,56952
VolumenCono,73,70,56436
VolumenCono,74,50,56432
VolumenCono,75,70,56696
VolumenCono,76,60,56704
VolumenCono,77,70,55252
VolumenCono,78,60,56900
VolumenCono,79,70,56696
VolumenCono,80,60,56308
VolumenCono,81,70,57336
VolumenCono,82,50,40572
VolumenCono,83,70,56812
VolumenCono,84,50,53496
VolumenCono,85,70,56312
VolumenCono,86,50,55160
VolumenCono,87,70,55288
VolumenCono,88,50,55164
VolumenCono,89,70,56440
VolumenCono,90,60,54872
VolumenCono,91,70,56312
VolumenCono,92,60,56280
VolumenCono,93,60,55512
VolumenCono,94,50,55000
VolumenCono,95,70,53744
VolumenCono,96,50,53380
VolumenCono,97,80,56824
VolumenCono,98,50,54872
VolumenCono,99,70,55384
VolumenCono,100,50,53740
CalculoEdad,1,80,53380
CalculoEdad,2,50,53624
CalculoEdad,3,70,53508
CalculoEdad,4,60,56560
CalculoEdad,5,70,55544
CalculoEdad,6,50,53760
CalculoEdad,7,50,40324
CalculoEdad,8,70,56572
CalculoEdad,9,50,40560
CalculoEdad,10,70,55940
CalculoEdad,11,60,56440
CalculoEdad,12,70,56556
CalculoEdad,13,50,56152
CalculoEdad,14,50,53624
CalculoEdad,15,80,56792
CalculoEdad,16,50,53636
CalculoEdad,17,70,53480
CalculoEdad,18,60,56172
CalculoEdad,19,70,56312
CalculoEdad,20,50,53616
CalculoEdad,21,70,56536
CalculoEdad,22,50,56196
CalculoEdad,23,70,56184
CalculoEdad,24,50,56312
CalculoEdad,25,70,56280
CalculoEdad,26,50,56428
CalculoEdad,27,70,53820
CalculoEdad,28,60,56536
CalculoEdad,29,70,53868
CalculoEdad,30,50,53624
CalculoEdad,31,70,53616
CalculoEdad,32,50,56060
CalculoEdad,33,70,56044
CalculoEdad,34,60,56708
CalculoEdad,35,80,56144
CalculoEdad,36,60,56560
CalculoEdad,37,70,53752
CalculoEdad,38,50,56568
CalculoEdad,39,80,56068
CalculoEdad,40,60,56440
CalculoEdad,41,80,56068
CalculoEdad,42,50,53624
CalculoEdad,43,60,53080
CalculoEdad,44,50,40536
CalculoEdad,45,70,53720
CalculoEdad,46,70,56684
CalculoEdad,47,70,53624
CalculoEdad,48,60,56184
CalculoEdad,49,70,56312
CalculoEdad,50,50,56184
CalculoEdad,51,70,56816
CalculoEdad,52,50,56280
CalculoEdad,53,70,53616
CalculoEdad,54,50,56556
CalculoEdad,55,70,53752
CalculoEdad,56,50,53740
CalculoEdad,57,60,55268
CalculoEdad,58,60,53496
CalculoEdad,59,50,53616
CalculoEdad,60,50,40452
CalculoEdad,61,70,53484
CalculoEdad,62,50,56400
CalculoEdad,63,70,54000
