file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumeroPalindromo.java,Code.Java.Abacus.v1.Refactored.NumeroPalindromo,class,1,2,1,1,5,1,0,4,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,17,1,1,2,0,0,3,6,7,3,5,1,0,0,0,22,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/ConversionFahrenheitCelsius.java,Code.Java.Abacus.v1.Refactored.ConversionFahrenheitCelsius,class,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,2,4,2,4,2,0,0,0,0,12,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/FactorialNumero.java,Code.Java.Abacus.v1.Refactored.FactorialNumero,class,1,2,1,1,5,1,0,4,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,22,1,1,0,1,0,3,4,5,1,4,1,0,0,0,29,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/VelocidadFinal.java,Code.Java.Abacus.v1.Refactored.VelocidadFinal,class,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,3,4,3,4,0,0,0,0,14,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/VolumenCubo.java,Code.Java.Abacus.v1.Refactored.VolumenCubo,class,0,0,0,0,1,1,0,2,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,1,2,2,1,2,0,0,0,0,13,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Presion.java,Code.Java.Abacus.v1.Refactored.Presion,class,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,2,3,2,3,0,0,0,0,11,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/PromedioArray.java,Code.Java.Abacus.v1.Refactored.PromedioArray,class,2,3,1,2,5,1,0,3,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,17,1,1,2,0,0,2,6,4,1,3,1,0,0,0,28,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/PotenciaRaiz.java,Code.Java.Abacus.v1.Refactored.PotenciaRaiz,class,0,0,0,0,1,1,0,3,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,3,3,4,2,4,0,0,0,0,18,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumeroMenor.java,Code.Java.Abacus.v1.Refactored.NumeroMenor,class,0,0,0,0,3,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,3,6,1,4,1,0,0,0,13,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/ConversionMetrosPies.java,Code.Java.Abacus.v1.Refactored.ConversionMetrosPies,class,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,2,2,2,2,0,0,0,0,12,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CalculoVelocidad.java,Code.Java.Abacus.v1.Refactored.CalculoVelocidad,class,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,2,3,2,3,0,0,0,0,13,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Cuartiles.java,Code.Java.Abacus.v1.Refactored.Cuartiles,class,2,3,1,2,6,1,0,8,3,0.0,0.0,0.0,3,3,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,11,30,3,0,2,0,2,4,20,10,8,10,1,0,0,0,34,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/PendienteRecta.java,Code.Java.Abacus.v1.Refactored.PendienteRecta$Punto,innerclass,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,0,2,0,0,0,2,0,0,8,0,0,0,0,0,0,0,2,0,2,0,0,0,0,10,9,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/VolumenCono.java,Code.Java.Abacus.v1.Refactored.VolumenCono,class,1,2,1,1,4,1,0,3,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,14,1,0,0,0,1,2,6,3,2,3,1,0,0,0,29,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/AreaRectangulo.java,Code.Java.Abacus.v1.Refactored.AreaRectangulo,class,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,2,3,2,3,0,0,0,0,13,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/VolumenCilindro.java,Code.Java.Abacus.v1.Refactored.VolumenCilindro,class,1,2,1,1,4,1,0,3,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,14,1,0,0,0,0,2,4,3,1,3,1,0,0,0,29,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/InteresCompuesto.java,Code.Java.Abacus.v1.Refactored.InteresCompuesto,class,0,0,0,0,1,1,0,2,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,1,4,4,3,4,0,0,0,0,13,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/FuncionSeno.java,Code.Java.Abacus.v1.Refactored.FuncionSeno,class,1,2,1,1,2,1,0,5,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,11,1,0,0,0,0,1,1,3,0,3,0,0,0,0,20,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Moda.java,Code.Java.Abacus.v1.Refactored.Moda,class,2,3,1,2,7,1,0,7,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,25,1,2,2,0,0,2,13,7,2,5,2,0,0,0,30,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/MultiplicacionNumeros.java,Code.Java.Abacus.v1.Refactored.MultiplicacionNumeros,class,1,2,1,1,2,1,0,3,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,11,1,0,0,0,0,1,2,3,1,3,0,0,0,0,24,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Hipotenusa.java,Code.Java.Abacus.v1.Refactored.Hipotenusa,class,1,2,1,1,4,1,0,4,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,14,1,0,0,0,0,2,4,3,3,3,1,0,0,0,27,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/ConversionOctal.java,Code.Java.Abacus.v1.Refactored.ConversionOctal,class,1,2,1,1,3,1,0,4,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,13,2,0,1,0,0,2,2,2,0,2,1,0,0,0,16,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/MaximoArray.java,Code.Java.Abacus.v1.Refactored.MaximoArray,class,2,3,1,2,6,1,0,2,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,19,1,1,2,0,0,2,8,5,1,4,2,0,0,0,26,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/DesviacionEstandar.java,Code.Java.Abacus.v1.Refactored.DesviacionEstandar,class,1,1,0,1,3,1,0,3,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,17,0,2,0,0,0,1,11,8,4,6,1,0,0,0,16,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumeroParImpar.java,Code.Java.Abacus.v1.Refactored.NumeroParImpar,class,0,0,0,0,2,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,2,3,1,3,1,1,0,0,0,12,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/SumaPrimeroN.java,Code.Java.Abacus.v1.Refactored.SumaPrimeroN,class,0,0,0,0,2,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,2,3,4,1,3,1,0,0,0,16,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Mediana.java,Code.Java.Abacus.v1.Refactored.Mediana,class,1,1,0,1,2,1,0,2,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,1,0,1,1,14,3,8,2,1,0,0,0,10,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/ContarImpares.java,Code.Java.Abacus.v1.Refactored.ContarImpares,class,2,3,1,2,5,1,0,2,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,19,1,1,2,0,0,2,13,3,2,3,2,0,0,0,27,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/ConversionBinario.java,Code.Java.Abacus.v1.Refactored.ConversionBinario,class,1,2,1,1,7,1,0,7,3,0.0,0.0,0.0,3,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,25,4,1,2,0,0,4,8,5,2,4,1,0,0,0,26,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/PuntoMedio.java,Code.Java.Abacus.v1.Refactored.PuntoMedio$Punto,innerclass,0,0,0,0,2,1,0,1,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,2,0,2,0,0,0,2,0,1,11,1,0,0,0,0,1,0,2,0,2,0,0,0,0,12,9,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumeroMayor.java,Code.Java.Abacus.v1.Refactored.NumeroMayor,class,0,0,0,0,3,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,3,6,1,4,1,0,0,0,13,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/RangoEstadistico.java,Code.Java.Abacus.v1.Refactored.RangoEstadistico,class,2,3,1,2,7,1,0,3,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,19,1,1,2,0,0,2,10,6,1,4,2,0,0,0,28,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/MinimoArray.java,Code.Java.Abacus.v1.Refactored.MinimoArray,class,2,3,1,2,6,1,0,2,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,19,1,1,2,0,0,2,8,5,1,4,2,0,0,0,26,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Porcentaje.java,Code.Java.Abacus.v1.Refactored.Porcentaje,class,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,3,3,3,3,3,0,0,0,0,12,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/SumaMatrices.java,Code.Java.Abacus.v1.Refactored.SumaMatrices,class,2,3,1,2,10,1,0,4,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,31,1,4,4,0,0,4,13,9,2,8,2,0,0,0,36,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CalculoIMC.java,Code.Java.Abacus.v1.Refactored.CalculoIMC,class,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,1,2,3,3,3,0,0,0,0,14,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CalculoDescuento.java,Code.Java.Abacus.v1.Refactored.CalculoDescuento,class,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,1,3,3,4,3,0,0,0,0,13,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/AreaEsfera.java,Code.Java.Abacus.v1.Refactored.AreaEsfera,class,1,2,1,1,3,1,0,3,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,13,1,0,0,0,0,2,3,2,1,2,1,0,0,0,24,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumeroPerfecto.java,Code.Java.Abacus.v1.Refactored.NumeroPerfecto,class,0,0,0,0,4,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,2,0,1,2,4,4,2,3,2,0,0,0,14,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/LeyOhm.java,Code.Java.Abacus.v1.Refactored.LeyOhm,class,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,2,3,2,3,0,0,0,0,12,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CoeficienteVariacion.java,Code.Java.Abacus.v1.Refactored.CoeficienteVariacion,class,2,3,1,2,7,1,0,5,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,26,1,2,3,0,1,3,11,8,5,6,1,0,0,0,32,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumeroArmstrong.java,Code.Java.Abacus.v1.Refactored.NumeroArmstrong,class,1,2,1,1,6,1,0,6,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,21,2,1,2,0,0,3,6,8,1,6,1,0,0,0,30,1,0
